,0,1,2
20613,236,696,-1
20614,236,697,-1
20615,236,698,-1
20616,236,701,-1
20617,236,704,-1
20618,236,705,-1
20619,236,706,-1
20620,236,707,-1
20621,236,694,-1
20622,236,681,-1
20623,236,736,-1
20624,236,738,-1
20625,236,768,-1
20626,236,769,-1
20627,236,771,-1
20628,236,773,-1
20629,236,774,-1
20630,236,775,-1
20631,236,776,-1
20632,236,777,-1
20633,236,778,-1
20634,236,779,-1
20635,236,780,-1
20636,236,783,-1
20637,236,785,-1
20638,236,786,-1
20639,236,787,-1
20640,236,788,-1
20641,236,789,-1
20642,237,568,-1
20643,237,569,-1
20644,236,767,-1
20645,236,766,-1
20646,236,765,-1
20647,236,764,-1
20648,236,739,-1
20649,236,740,-1
20650,236,741,-1
20651,236,742,-1
20652,236,743,-1
20653,236,745,-1
20654,236,746,-1
20655,236,748,-1
20656,236,751,-1
20657,236,737,-1
20658,236,752,-1
20659,236,754,-1
20660,236,755,-1
20661,236,756,-1
20662,236,758,-1
20663,236,759,-1
20664,236,760,-1
20665,236,761,-1
20666,236,762,-1
20667,236,763,-1
20668,236,753,-1
20669,236,679,-1
20670,236,678,-1
20671,236,677,-1
20672,236,587,-1
20673,236,588,-1
20674,236,589,-1
20675,236,592,-1
20676,236,593,-1
20677,236,594,-1
20678,236,595,-1
20679,236,597,-1
20680,236,598,-1
20681,236,599,-1
20682,236,600,-1
20683,236,601,-1
20684,236,603,-1
20685,236,604,-1
20686,236,605,-1
20687,236,606,-1
20688,236,607,-1
20689,236,608,-1
20690,236,610,-1
20691,236,586,-1
20692,236,585,-1
20693,236,579,-1
20694,236,578,-1
20695,235,774,-1
20696,235,775,-1
20697,235,776,-1
20698,235,777,-1
20699,235,778,-1
20700,235,780,-1
20701,235,781,-1
20702,235,783,-1
20703,235,784,-1
20704,236,612,-1
20705,235,786,-1
20706,235,788,-1
20707,235,789,-1
20708,236,568,-1
20709,236,569,-1
20710,236,571,-1
20711,236,572,-1
20712,236,575,-1
20713,236,576,-1
20714,236,577,-1
20715,235,787,-1
20716,236,614,-1
20717,236,618,-1
20718,236,619,-1
20719,236,652,-1
20720,236,653,-1
20721,236,655,-1
20722,236,657,-1
20723,236,659,-1
20724,236,660,-1
20725,236,661,-1
20726,236,664,-1
20727,236,665,-1
20728,236,651,-1
20729,236,666,-1
20730,236,668,-1
20731,236,669,-1
20732,236,670,-1
20733,236,671,-1
20734,236,672,-1
20735,236,673,-1
20736,236,674,-1
20737,236,675,-1
20738,236,676,-1
20739,236,667,-1
20740,235,770,-1
20741,236,650,-1
20742,236,648,-1
20743,236,621,-1
20744,236,623,-1
20745,236,624,-1
20746,236,625,-1
20747,236,626,-1
20748,236,627,-1
20749,236,628,-1
20750,236,630,-1
20751,236,631,-1
20752,236,649,-1
20753,236,632,-1
20754,236,634,-1
20755,236,635,-1
20756,236,637,-1
20757,236,638,-1
20758,236,639,-1
20759,236,643,-1
20760,236,644,-1
20761,236,645,-1
20762,236,646,-1
20763,236,633,-1
20764,245,730,-1
20765,234,654,-1
20766,234,652,-1
20767,232,745,-1
20768,232,746,-1
20769,232,747,-1
20770,232,748,-1
20771,232,749,-1
20772,232,750,-1
20773,232,751,-1
20774,232,752,-1
20775,232,753,-1
20776,232,754,-1
20777,232,755,-1
20778,232,756,-1
20779,232,757,-1
20780,232,758,-1
20781,232,759,-1
20782,232,760,-1
20783,232,761,-1
20784,232,764,-1
20785,232,765,-1
20786,232,742,-1
20787,232,741,-1
20788,232,740,-1
20789,232,739,-1
20790,232,713,-1
20791,232,714,-1
20792,232,715,-1
20793,232,717,-1
20794,232,718,-1
20795,232,720,-1
20796,232,721,-1
20797,232,723,-1
20798,232,724,-1
20799,232,766,-1
20800,232,725,-1
20801,232,728,-1
20802,232,729,-1
20803,232,730,-1
20804,232,731,-1
20805,232,732,-1
20806,232,734,-1
20807,232,735,-1
20808,232,736,-1
20809,232,738,-1
20810,232,726,-1
20811,232,712,-1
20812,232,769,-1
20813,232,772,-1
20814,233,581,-1
20815,233,582,-1
20816,233,583,-1
20817,233,586,-1
20818,233,588,-1
20819,233,589,-1
20820,233,590,-1
20821,233,591,-1
20822,233,592,-1
20823,233,594,-1
20824,233,595,-1
20825,233,596,-1
20826,233,597,-1
20827,233,598,-1
20828,233,599,-1
20829,233,600,-1
20830,233,601,-1
20831,233,603,-1
20832,233,606,-1
20833,233,580,-1
20834,233,578,-1
20835,233,576,-1
20836,233,574,-1
20837,232,773,-1
20838,232,774,-1
20839,232,775,-1
20840,232,776,-1
20841,232,777,-1
20842,232,778,-1
20843,232,780,-1
20844,232,781,-1
20845,232,783,-1
20846,232,770,-1
20847,232,784,-1
20848,232,787,-1
20849,232,788,-1
20850,232,789,-1
20851,233,568,-1
20852,233,569,-1
20853,233,570,-1
20854,233,571,-1
20855,233,572,-1
20856,233,573,-1
20857,232,786,-1
20858,232,711,-1
20859,232,710,-1
20860,232,709,-1
20861,232,622,-1
20862,232,623,-1
20863,232,626,-1
20864,232,629,-1
20865,232,630,-1
20866,232,631,-1
20867,232,633,-1
20868,232,634,-1
20869,232,636,-1
20870,232,640,-1
20871,232,641,-1
20872,232,642,-1
20873,232,643,-1
20874,232,644,-1
20875,232,645,-1
20876,232,646,-1
20877,232,647,-1
20878,232,648,-1
20879,232,650,-1
20880,232,621,-1
20881,232,620,-1
20882,232,619,-1
20883,232,618,-1
20884,232,592,-1
20885,232,594,-1
20886,232,595,-1
20887,232,596,-1
20888,232,597,-1
20889,232,598,-1
20890,232,599,-1
20891,232,600,-1
20892,232,601,-1
20893,232,651,-1
20894,232,602,-1
20895,232,606,-1
20896,232,608,-1
20897,232,609,-1
20898,232,611,-1
20899,232,612,-1
20900,232,613,-1
20901,232,615,-1
20902,232,616,-1
20903,232,617,-1
20904,232,603,-1
20905,232,652,-1
20906,232,653,-1
20907,232,654,-1
20908,232,683,-1
20909,232,684,-1
20910,232,685,-1
20911,232,686,-1
20912,232,687,-1
20913,232,688,-1
20914,232,689,-1
20915,232,690,-1
20916,232,691,-1
20917,232,682,-1
20918,232,692,-1
20919,232,694,-1
20920,232,695,-1
20921,232,699,-1
20922,232,700,-1
20923,232,701,-1
20924,232,702,-1
20925,232,703,-1
20926,232,704,-1
20927,232,705,-1
20928,232,693,-1
20929,233,607,-1
20930,232,681,-1
20931,232,679,-1
20932,232,655,-1
20933,232,656,-1
20934,232,657,-1
20935,232,658,-1
20936,232,659,-1
20937,232,660,-1
20938,232,661,-1
20939,232,662,-1
20940,232,663,-1
20941,232,680,-1
20942,232,664,-1
20943,232,666,-1
20944,232,667,-1
20945,232,669,-1
20946,232,670,-1
20947,232,671,-1
20948,232,672,-1
20949,232,674,-1
20950,232,675,-1
20951,232,678,-1
20952,232,665,-1
20953,234,653,-1
20954,233,608,-1
20955,233,612,-1
20956,233,778,-1
20957,233,780,-1
20958,233,781,-1
20959,233,783,-1
20960,233,784,-1
20961,233,786,-1
20962,233,787,-1
20963,233,788,-1
20964,233,789,-1
20965,234,568,-1
20966,234,569,-1
20967,234,570,-1
20968,234,571,-1
20969,234,572,-1
20970,234,573,-1
20971,234,577,-1
20972,234,578,-1
20973,234,581,-1
20974,234,582,-1
20975,233,777,-1
20976,233,776,-1
20977,233,775,-1
20978,233,774,-1
20979,233,745,-1
20980,233,746,-1
20981,233,748,-1
20982,233,749,-1
20983,233,750,-1
20984,233,751,-1
20985,233,753,-1
20986,233,754,-1
20987,233,755,-1
20988,234,583,-1
20989,233,758,-1
20990,233,760,-1
20991,233,761,-1
20992,233,764,-1
20993,233,765,-1
20994,233,766,-1
20995,233,767,-1
20996,233,770,-1
20997,233,772,-1
20998,233,773,-1
20999,233,759,-1
21000,233,744,-1
21001,234,584,-1
21002,234,587,-1
21003,234,622,-1
21004,234,623,-1
21005,234,626,-1
21006,234,629,-1
21007,234,630,-1
21008,234,631,-1
21009,234,633,-1
21010,234,634,-1
21011,234,636,-1
21012,234,640,-1
21013,234,641,-1
21014,234,642,-1
21015,234,644,-1
21016,234,645,-1
21017,234,646,-1
21018,234,647,-1
21019,234,648,-1
21020,234,650,-1
21021,234,651,-1
21022,234,621,-1
21023,234,620,-1
21024,234,619,-1
21025,234,618,-1
21026,234,588,-1
21027,234,589,-1
21028,234,590,-1
21029,234,592,-1
21030,234,594,-1
21031,234,595,-1
21032,234,596,-1
21033,234,597,-1
21034,234,598,-1
21035,234,586,-1
21036,234,599,-1
21037,234,602,-1
21038,234,603,-1
21039,234,607,-1
21040,234,608,-1
21041,234,609,-1
21042,234,612,-1
21043,234,613,-1
21044,234,615,-1
21045,234,616,-1
21046,234,601,-1
21047,233,742,-1
21048,233,741,-1
21049,233,740,-1
21050,233,650,-1
21051,233,651,-1
21052,233,652,-1
21053,233,653,-1
21054,233,655,-1
21055,233,656,-1
21056,233,657,-1
21057,233,659,-1
21058,233,660,-1
21059,233,661,-1
21060,233,662,-1
21061,233,663,-1
21062,233,665,-1
21063,233,666,-1
21064,233,667,-1
21065,233,669,-1
21066,233,670,-1
21067,233,671,-1
21068,233,672,-1
21069,233,648,-1
21070,233,647,-1
21071,233,646,-1
21072,233,645,-1
21073,233,615,-1
21074,233,616,-1
21075,233,617,-1
21076,233,618,-1
21077,233,619,-1
21078,233,620,-1
21079,233,621,-1
21080,233,623,-1
21081,233,626,-1
21082,233,674,-1
21083,233,628,-1
21084,233,630,-1
21085,233,631,-1
21086,233,634,-1
21087,233,636,-1
21088,233,640,-1
21089,233,641,-1
21090,233,642,-1
21091,233,643,-1
21092,233,644,-1
21093,233,629,-1
21094,233,675,-1
21095,233,678,-1
21096,233,679,-1
21097,233,713,-1
21098,233,714,-1
21099,233,715,-1
21100,233,717,-1
21101,233,718,-1
21102,233,721,-1
21103,233,723,-1
21104,233,724,-1
21105,233,725,-1
21106,233,712,-1
21107,233,726,-1
21108,233,729,-1
21109,233,730,-1
21110,233,731,-1
21111,233,732,-1
21112,233,734,-1
21113,233,735,-1
21114,233,736,-1
21115,233,738,-1
21116,233,739,-1
21117,233,728,-1
21118,233,611,-1
21119,233,711,-1
21120,233,709,-1
21121,233,680,-1
21122,233,681,-1
21123,233,682,-1
21124,233,683,-1
21125,233,684,-1
21126,233,686,-1
21127,233,687,-1
21128,233,688,-1
21129,233,689,-1
21130,233,710,-1
21131,233,690,-1
21132,233,692,-1
21133,233,693,-1
21134,233,694,-1
21135,233,695,-1
21136,233,701,-1
21137,233,702,-1
21138,233,703,-1
21139,233,704,-1
21140,233,705,-1
21141,233,691,-1
21142,153,671,-1
21143,245,731,-1
21144,245,734,-1
21145,257,720,-1
21146,257,723,-1
21147,257,725,-1
21148,257,726,-1
21149,257,728,-1
21150,257,729,-1
21151,257,731,-1
21152,257,734,-1
21153,257,735,-1
21154,257,736,-1
21155,257,738,-1
21156,257,739,-1
21157,257,740,-1
21158,257,741,-1
21159,257,742,-1
21160,257,744,-1
21161,257,745,-1
21162,257,746,-1
21163,257,747,-1
21164,257,718,-1
21165,257,717,-1
21166,257,715,-1
21167,257,714,-1
21168,257,681,-1
21169,257,682,-1
21170,257,684,-1
21171,257,687,-1
21172,257,688,-1
21173,257,690,-1
21174,257,691,-1
21175,257,692,-1
21176,257,694,-1
21177,257,748,-1
21178,257,695,-1
21179,257,700,-1
21180,257,701,-1
21181,257,703,-1
21182,257,704,-1
21183,257,705,-1
21184,257,709,-1
21185,257,710,-1
21186,257,711,-1
21187,257,712,-1
21188,257,697,-1
21189,257,680,-1
21190,257,750,-1
21191,257,752,-1
21192,258,568,-1
21193,258,569,-1
21194,258,570,-1
21195,258,571,-1
21196,258,572,-1
21197,258,573,-1
21198,258,574,-1
21199,258,576,-1
21200,258,577,-1
21201,258,578,-1
21202,258,580,-1
21203,258,581,-1
21204,258,582,-1
21205,258,583,-1
21206,258,584,-1
21207,258,586,-1
21208,258,587,-1
21209,258,589,-1
21210,258,590,-1
21211,257,789,-1
21212,257,788,-1
21213,257,787,-1
21214,257,786,-1
21215,257,753,-1
21216,257,754,-1
21217,257,755,-1
21218,257,758,-1
21219,257,759,-1
21220,257,760,-1
21221,257,761,-1
21222,257,764,-1
21223,257,765,-1
21224,257,751,-1
21225,257,769,-1
21226,257,774,-1
21227,257,775,-1
21228,257,776,-1
21229,257,777,-1
21230,257,778,-1
21231,257,780,-1
21232,257,781,-1
21233,257,783,-1
21234,257,784,-1
21235,257,770,-1
21236,258,591,-1
21237,257,679,-1
21238,257,675,-1
21239,256,789,-1
21240,257,568,-1
21241,257,569,-1
21242,257,571,-1
21243,257,572,-1
21244,257,573,-1
21245,257,577,-1
21246,257,578,-1
21247,257,580,-1
21248,257,582,-1
21249,257,583,-1
21250,257,587,-1
21251,257,589,-1
21252,257,592,-1
21253,257,594,-1
21254,257,595,-1
21255,257,597,-1
21256,257,598,-1
21257,257,599,-1
21258,256,788,-1
21259,256,787,-1
21260,256,786,-1
21261,256,784,-1
21262,256,755,-1
21263,256,758,-1
21264,256,759,-1
21265,256,760,-1
21266,256,761,-1
21267,256,764,-1
21268,256,765,-1
21269,256,769,-1
21270,256,770,-1
21271,257,600,-1
21272,256,772,-1
21273,256,774,-1
21274,256,775,-1
21275,256,776,-1
21276,256,777,-1
21277,256,778,-1
21278,256,780,-1
21279,256,781,-1
21280,256,782,-1
21281,256,783,-1
21282,256,773,-1
21283,257,678,-1
21284,257,601,-1
21285,257,606,-1
21286,257,651,-1
21287,257,652,-1
21288,257,653,-1
21289,257,655,-1
21290,257,656,-1
21291,257,657,-1
21292,257,658,-1
21293,257,659,-1
21294,257,660,-1
21295,257,661,-1
21296,257,662,-1
21297,257,665,-1
21298,257,666,-1
21299,257,667,-1
21300,257,669,-1
21301,257,670,-1
21302,257,671,-1
21303,257,672,-1
21304,257,674,-1
21305,257,650,-1
21306,257,648,-1
21307,257,647,-1
21308,257,646,-1
21309,257,607,-1
21310,257,608,-1
21311,257,611,-1
21312,257,612,-1
21313,257,613,-1
21314,257,615,-1
21315,257,618,-1
21316,257,619,-1
21317,257,623,-1
21318,257,603,-1
21319,257,626,-1
21320,257,630,-1
21321,257,631,-1
21322,257,633,-1
21323,257,634,-1
21324,257,636,-1
21325,257,642,-1
21326,257,643,-1
21327,257,644,-1
21328,257,645,-1
21329,257,629,-1
21330,258,592,-1
21331,258,594,-1
21332,258,595,-1
21333,258,749,-1
21334,258,750,-1
21335,258,751,-1
21336,258,752,-1
21337,258,753,-1
21338,258,754,-1
21339,258,755,-1
21340,258,756,-1
21341,258,757,-1
21342,258,758,-1
21343,258,759,-1
21344,258,760,-1
21345,258,761,-1
21346,258,764,-1
21347,258,765,-1
21348,258,766,-1
21349,258,767,-1
21350,258,769,-1
21351,258,770,-1
21352,258,748,-1
21353,258,747,-1
21354,258,746,-1
21355,258,745,-1
21356,258,720,-1
21357,258,721,-1
21358,258,723,-1
21359,258,724,-1
21360,258,725,-1
21361,258,726,-1
21362,258,728,-1
21363,258,729,-1
21364,258,730,-1
21365,258,772,-1
21366,258,731,-1
21367,258,734,-1
21368,258,735,-1
21369,258,736,-1
21370,258,738,-1
21371,258,739,-1
21372,258,740,-1
21373,258,741,-1
21374,258,742,-1
21375,258,744,-1
21376,258,732,-1
21377,258,718,-1
21378,258,773,-1
21379,258,775,-1
21380,259,582,-1
21381,259,584,-1
21382,259,585,-1
21383,259,586,-1
21384,259,587,-1
21385,259,588,-1
21386,259,589,-1
21387,259,590,-1
21388,259,591,-1
21389,259,592,-1
21390,259,593,-1
21391,259,594,-1
21392,259,595,-1
21393,259,596,-1
21394,259,598,-1
21395,259,599,-1
21396,259,600,-1
21397,259,601,-1
21398,259,602,-1
21399,259,581,-1
21400,259,580,-1
21401,259,578,-1
21402,259,577,-1
21403,258,776,-1
21404,258,777,-1
21405,258,778,-1
21406,258,780,-1
21407,258,781,-1
21408,258,782,-1
21409,258,783,-1
21410,258,784,-1
21411,258,785,-1
21412,258,774,-1
21413,258,786,-1
21414,258,788,-1
21415,258,789,-1
21416,259,568,-1
21417,259,570,-1
21418,259,571,-1
21419,259,572,-1
21420,259,573,-1
21421,259,575,-1
21422,259,576,-1
21423,258,787,-1
21424,258,717,-1
21425,258,715,-1
21426,258,713,-1
21427,258,628,-1
21428,258,629,-1
21429,258,630,-1
21430,258,631,-1
21431,258,633,-1
21432,258,634,-1
21433,258,636,-1
21434,258,640,-1
21435,258,641,-1
21436,258,642,-1
21437,258,643,-1
21438,258,644,-1
21439,258,645,-1
21440,258,646,-1
21441,258,647,-1
21442,258,648,-1
21443,258,650,-1
21444,258,651,-1
21445,258,652,-1
21446,258,626,-1
21447,258,623,-1
21448,258,622,-1
21449,258,621,-1
21450,258,597,-1
21451,258,598,-1
21452,258,599,-1
21453,258,600,-1
21454,258,601,-1
21455,258,602,-1
21456,258,603,-1
21457,258,606,-1
21458,258,607,-1
21459,258,653,-1
21460,258,608,-1
21461,258,611,-1
21462,258,612,-1
21463,258,613,-1
21464,258,615,-1
21465,258,616,-1
21466,258,617,-1
21467,258,618,-1
21468,258,619,-1
21469,258,620,-1
21470,258,609,-1
21471,258,654,-1
21472,258,655,-1
21473,258,656,-1
21474,258,687,-1
21475,258,688,-1
21476,258,689,-1
21477,258,690,-1
21478,258,691,-1
21479,258,692,-1
21480,258,693,-1
21481,258,694,-1
21482,258,695,-1
21483,258,686,-1
21484,258,697,-1
21485,258,701,-1
21486,258,702,-1
21487,258,703,-1
21488,258,704,-1
21489,258,705,-1
21490,258,709,-1
21491,258,710,-1
21492,258,711,-1
21493,258,712,-1
21494,258,700,-1
21495,256,754,-1
21496,258,685,-1
21497,258,683,-1
21498,258,658,-1
21499,258,659,-1
21500,258,660,-1
21501,258,661,-1
21502,258,662,-1
21503,258,663,-1
21504,258,664,-1
21505,258,665,-1
21506,258,666,-1
21507,258,684,-1
21508,258,669,-1
21509,258,671,-1
21510,258,672,-1
21511,258,674,-1
21512,258,675,-1
21513,258,678,-1
21514,258,679,-1
21515,258,680,-1
21516,258,681,-1
21517,258,682,-1
21518,258,670,-1
21519,256,753,-1
21520,256,751,-1
21521,256,749,-1
21522,255,594,-1
21523,255,596,-1
21524,255,597,-1
21525,255,598,-1
21526,255,599,-1
21527,255,600,-1
21528,255,601,-1
21529,255,603,-1
21530,255,606,-1
21531,255,607,-1
21532,255,608,-1
21533,255,609,-1
21534,255,613,-1
21535,255,615,-1
21536,255,618,-1
21537,255,619,-1
21538,255,620,-1
21539,255,621,-1
21540,255,622,-1
21541,255,592,-1
21542,255,591,-1
21543,255,590,-1
21544,255,589,-1
21545,254,777,-1
21546,254,778,-1
21547,254,779,-1
21548,254,781,-1
21549,254,786,-1
21550,254,787,-1
21551,254,788,-1
21552,255,568,-1
21553,255,569,-1
21554,255,623,-1
21555,255,570,-1
21556,255,573,-1
21557,255,577,-1
21558,255,578,-1
21559,255,580,-1
21560,255,582,-1
21561,255,583,-1
21562,255,584,-1
21563,255,586,-1
21564,255,588,-1
21565,255,572,-1
21566,254,774,-1
21567,255,626,-1
21568,255,630,-1
21569,255,662,-1
21570,255,663,-1
21571,255,666,-1
21572,255,667,-1
21573,255,669,-1
21574,255,670,-1
21575,255,671,-1
21576,255,672,-1
21577,255,674,-1
21578,255,675,-1
21579,255,678,-1
21580,255,679,-1
21581,255,680,-1
21582,255,681,-1
21583,255,682,-1
21584,255,683,-1
21585,255,684,-1
21586,255,686,-1
21587,255,687,-1
21588,255,661,-1
21589,255,660,-1
21590,255,659,-1
21591,255,658,-1
21592,255,631,-1
21593,255,634,-1
21594,255,636,-1
21595,255,640,-1
21596,255,641,-1
21597,255,642,-1
21598,255,643,-1
21599,255,644,-1
21600,255,645,-1
21601,255,629,-1
21602,255,646,-1
21603,255,648,-1
21604,255,650,-1
21605,255,651,-1
21606,255,652,-1
21607,255,653,-1
21608,255,654,-1
21609,255,655,-1
21610,255,656,-1
21611,255,657,-1
21612,255,647,-1
21613,254,772,-1
21614,254,771,-1
21615,254,770,-1
21616,254,667,-1
21617,254,671,-1
21618,254,675,-1
21619,254,676,-1
21620,254,677,-1
21621,254,681,-1
21622,254,682,-1
21623,254,683,-1
21624,254,685,-1
21625,254,686,-1
21626,254,687,-1
21627,254,688,-1
21628,254,690,-1
21629,254,694,-1
21630,254,695,-1
21631,254,696,-1
21632,254,697,-1
21633,254,698,-1
21634,254,701,-1
21635,254,665,-1
21636,254,664,-1
21637,254,661,-1
21638,254,658,-1
21639,254,631,-1
21640,254,632,-1
21641,254,633,-1
21642,254,634,-1
21643,254,635,-1
21644,254,636,-1
21645,254,638,-1
21646,254,639,-1
21647,254,640,-1
21648,254,702,-1
21649,254,641,-1
21650,254,644,-1
21651,254,645,-1
21652,254,646,-1
21653,254,647,-1
21654,254,650,-1
21655,254,651,-1
21656,254,652,-1
21657,254,653,-1
21658,254,654,-1
21659,254,643,-1
21660,254,703,-1
21661,254,704,-1
21662,254,705,-1
21663,254,742,-1
21664,254,743,-1
21665,254,744,-1
21666,254,745,-1
21667,254,746,-1
21668,254,748,-1
21669,254,749,-1
21670,254,750,-1
21671,254,752,-1
21672,254,741,-1
21673,254,753,-1
21674,254,755,-1
21675,254,757,-1
21676,254,758,-1
21677,254,759,-1
21678,254,761,-1
21679,254,762,-1
21680,254,763,-1
21681,254,766,-1
21682,254,767,-1
21683,254,754,-1
21684,255,688,-1
21685,254,738,-1
21686,254,736,-1
21687,254,708,-1
21688,254,710,-1
21689,254,711,-1
21690,254,712,-1
21691,254,713,-1
21692,254,715,-1
21693,254,716,-1
21694,254,717,-1
21695,254,719,-1
21696,254,737,-1
21697,254,720,-1
21698,254,722,-1
21699,254,723,-1
21700,254,725,-1
21701,254,728,-1
21702,254,729,-1
21703,254,730,-1
21704,254,731,-1
21705,254,734,-1
21706,254,735,-1
21707,254,721,-1
21708,259,603,-1
21709,255,689,-1
21710,255,692,-1
21711,256,650,-1
21712,256,651,-1
21713,256,652,-1
21714,256,653,-1
21715,256,654,-1
21716,256,655,-1
21717,256,656,-1
21718,256,657,-1
21719,256,658,-1
21720,256,659,-1
21721,256,660,-1
21722,256,661,-1
21723,256,662,-1
21724,256,663,-1
21725,256,665,-1
21726,256,669,-1
21727,256,670,-1
21728,256,671,-1
21729,256,672,-1
21730,256,648,-1
21731,256,646,-1
21732,256,645,-1
21733,256,644,-1
21734,256,600,-1
21735,256,601,-1
21736,256,603,-1
21737,256,606,-1
21738,256,607,-1
21739,256,608,-1
21740,256,612,-1
21741,256,613,-1
21742,256,616,-1
21743,256,674,-1
21744,256,620,-1
21745,256,623,-1
21746,256,626,-1
21747,256,629,-1
21748,256,630,-1
21749,256,631,-1
21750,256,634,-1
21751,256,636,-1
21752,256,641,-1
21753,256,643,-1
21754,256,622,-1
21755,256,599,-1
21756,256,675,-1
21757,256,679,-1
21758,256,715,-1
21759,256,718,-1
21760,256,720,-1
21761,256,723,-1
21762,256,724,-1
21763,256,725,-1
21764,256,726,-1
21765,256,729,-1
21766,256,730,-1
21767,256,731,-1
21768,256,732,-1
21769,256,734,-1
21770,256,736,-1
21771,256,739,-1
21772,256,740,-1
21773,256,742,-1
21774,256,745,-1
21775,256,746,-1
21776,256,748,-1
21777,256,714,-1
21778,256,712,-1
21779,256,711,-1
21780,256,710,-1
21781,256,680,-1
21782,256,681,-1
21783,256,682,-1
21784,256,683,-1
21785,256,684,-1
21786,256,688,-1
21787,256,689,-1
21788,256,690,-1
21789,256,691,-1
21790,256,678,-1
21791,256,692,-1
21792,256,695,-1
21793,256,699,-1
21794,256,700,-1
21795,256,701,-1
21796,256,702,-1
21797,256,703,-1
21798,256,704,-1
21799,256,705,-1
21800,256,709,-1
21801,256,694,-1
21802,256,598,-1
21803,256,595,-1
21804,256,594,-1
21805,255,728,-1
21806,255,729,-1
21807,255,730,-1
21808,255,731,-1
21809,255,732,-1
21810,255,734,-1
21811,255,735,-1
21812,255,736,-1
21813,255,738,-1
21814,255,739,-1
21815,255,740,-1
21816,255,741,-1
21817,255,742,-1
21818,255,744,-1
21819,255,745,-1
21820,255,746,-1
21821,255,747,-1
21822,255,748,-1
21823,255,749,-1
21824,255,726,-1
21825,255,725,-1
21826,255,724,-1
21827,255,723,-1
21828,255,693,-1
21829,255,694,-1
21830,255,695,-1
21831,255,697,-1
21832,255,700,-1
21833,255,701,-1
21834,255,702,-1
21835,255,703,-1
21836,255,704,-1
21837,255,750,-1
21838,255,705,-1
21839,255,710,-1
21840,255,711,-1
21841,255,712,-1
21842,255,713,-1
21843,255,714,-1
21844,255,715,-1
21845,255,717,-1
21846,255,718,-1
21847,255,720,-1
21848,255,709,-1
21849,255,751,-1
21850,255,753,-1
21851,255,754,-1
21852,255,786,-1
21853,255,787,-1
21854,255,788,-1
21855,255,789,-1
21856,256,568,-1
21857,256,569,-1
21858,256,570,-1
21859,256,571,-1
21860,256,572,-1
21861,255,785,-1
21862,256,573,-1
21863,256,578,-1
21864,256,581,-1
21865,256,582,-1
21866,256,583,-1
21867,256,588,-1
21868,256,589,-1
21869,256,590,-1
21870,256,591,-1
21871,256,592,-1
21872,256,577,-1
21873,255,691,-1
21874,255,784,-1
21875,255,782,-1
21876,255,755,-1
21877,255,756,-1
21878,255,757,-1
21879,255,758,-1
21880,255,759,-1
21881,255,760,-1
21882,255,764,-1
21883,255,765,-1
21884,255,766,-1
21885,255,783,-1
21886,255,769,-1
21887,255,772,-1
21888,255,773,-1
21889,255,774,-1
21890,255,775,-1
21891,255,776,-1
21892,255,777,-1
21893,255,778,-1
21894,255,780,-1
21895,255,781,-1
21896,255,770,-1
21897,254,629,-1
21898,259,604,-1
21899,259,607,-1
21900,262,578,-1
21901,262,579,-1
21902,262,580,-1
21903,262,581,-1
21904,262,582,-1
21905,262,583,-1
21906,262,584,-1
21907,262,586,-1
21908,262,587,-1
21909,262,588,-1
21910,262,589,-1
21911,262,590,-1
21912,262,591,-1
21913,262,592,-1
21914,262,593,-1
21915,262,594,-1
21916,262,595,-1
21917,262,596,-1
21918,262,597,-1
21919,262,575,-1
21920,262,574,-1
21921,262,573,-1
21922,262,572,-1
21923,261,770,-1
21924,261,772,-1
21925,261,773,-1
21926,261,774,-1
21927,261,775,-1
21928,261,777,-1
21929,261,778,-1
21930,261,780,-1
21931,261,781,-1
21932,262,598,-1
21933,261,782,-1
21934,261,785,-1
21935,261,786,-1
21936,261,787,-1
21937,261,788,-1
21938,261,789,-1
21939,262,568,-1
21940,262,569,-1
21941,262,570,-1
21942,262,571,-1
21943,261,783,-1
21944,261,769,-1
21945,262,599,-1
21946,262,601,-1
21947,262,630,-1
21948,262,631,-1
21949,262,632,-1
21950,262,634,-1
21951,262,636,-1
21952,262,637,-1
21953,262,639,-1
21954,262,640,-1
21955,262,642,-1
21956,262,643,-1
21957,262,644,-1
21958,262,645,-1
21959,262,646,-1
21960,262,647,-1
21961,262,648,-1
21962,262,649,-1
21963,262,650,-1
21964,262,651,-1
21965,262,652,-1
21966,262,629,-1
21967,262,628,-1
21968,262,627,-1
21969,262,626,-1
21970,262,602,-1
21971,262,603,-1
21972,262,604,-1
21973,262,605,-1
21974,262,606,-1
21975,262,607,-1
21976,262,608,-1
21977,262,609,-1
21978,262,611,-1
21979,262,600,-1
21980,262,612,-1
21981,262,615,-1
21982,262,616,-1
21983,262,617,-1
21984,262,618,-1
21985,262,619,-1
21986,262,620,-1
21987,262,622,-1
21988,262,623,-1
21989,262,625,-1
21990,262,613,-1
21991,262,653,-1
21992,261,767,-1
21993,261,765,-1
21994,261,675,-1
21995,261,678,-1
21996,261,679,-1
21997,261,680,-1
21998,261,682,-1
21999,261,683,-1
22000,261,684,-1
22001,261,685,-1
22002,261,686,-1
22003,261,687,-1
22004,261,688,-1
22005,261,690,-1
22006,261,691,-1
22007,261,692,-1
22008,261,693,-1
22009,261,694,-1
22010,261,695,-1
22011,261,697,-1
